,날짜,역명,합 계_승차,합 계_하차
1132,2016-07-20,디지털미디어시티,17704.0,19634.0
1133,2016-07-20,올림픽공원,6259.0,5839.0
1134,2016-07-21,디지털미디어시티,17125.0,19525.0
1135,2016-07-21,올림픽공원,7205.0,7278.0
1136,2016-07-22,디지털미디어시티,17729.0,19145.0
1137,2016-07-22,올림픽공원,15069.0,18464.0
1138,2016-07-23,디지털미디어시티,9858.0,10179.0
1139,2016-07-23,올림픽공원,16031.0,16571.0
1140,2016-07-24,디지털미디어시티,7124.0,7458.0
1141,2016-07-24,올림픽공원,14599.0,15101.0
1142,2016-07-25,디지털미디어시티,16622.0,18116.0
1143,2016-07-25,올림픽공원,5365.0,5160.0
1144,2016-07-26,디지털미디어시티,16840.0,18558.0
1145,2016-07-26,올림픽공원,5651.0,5329.0
1146,2016-07-27,디지털미디어시티,16831.0,18497.0
1147,2016-07-27,올림픽공원,6437.0,6261.0
1148,2016-07-28,디지털미디어시티,16304.0,18373.0
1149,2016-07-28,올림픽공원,5913.0,5976.0
1150,2016-07-29,디지털미디어시티,16718.0,18107.0
1151,2016-07-29,올림픽공원,13403.0,17558.0
1152,2016-07-30,디지털미디어시티,9155.0,9088.0
1153,2016-07-30,올림픽공원,15044.0,15699.0
1154,2016-07-31,디지털미디어시티,6999.0,7445.0
1155,2016-07-31,올림픽공원,13575.0,14118.0
1156,2016-08-01,디지털미디어시티,15246.0,16774.0
1157,2016-08-01,올림픽공원,5170.0,4852.0
1158,2016-08-02,디지털미디어시티,15296.0,17312.0
1159,2016-08-02,올림픽공원,5197.0,4911.0
1160,2016-08-03,디지털미디어시티,15904.0,17641.0
1161,2016-08-03,올림픽공원,5731.0,5449.0
1162,2016-08-04,디지털미디어시티,15758.0,17577.0
1163,2016-08-04,올림픽공원,5483.0,5143.0
1164,2016-08-05,디지털미디어시티,16439.0,17766.0
1165,2016-08-05,올림픽공원,5541.0,5162.0
1166,2016-08-06,디지털미디어시티,9129.0,9224.0
1167,2016-08-06,올림픽공원,8170.0,7862.0
1168,2016-08-07,디지털미디어시티,6889.0,7266.0
1169,2016-08-07,올림픽공원,5010.0,5123.0
1170,2016-08-08,디지털미디어시티,15881.0,17572.0
1171,2016-08-08,올림픽공원,5226.0,5099.0
1172,2016-08-09,디지털미디어시티,15889.0,18211.0
1173,2016-08-09,올림픽공원,5314.0,4973.0
1174,2016-08-10,디지털미디어시티,16219.0,18142.0
1175,2016-08-10,올림픽공원,5486.0,5192.0
1176,2016-08-11,디지털미디어시티,16265.0,17807.0
1177,2016-08-11,올림픽공원,5200.0,4858.0
1178,2016-08-12,디지털미디어시티,16384.0,17714.0
1179,2016-08-12,올림픽공원,5549.0,5395.0
1180,2016-08-13,디지털미디어시티,9462.0,9324.0
1181,2016-08-13,올림픽공원,11730.0,11910.0
1182,2016-08-14,디지털미디어시티,6753.0,6868.0
1183,2016-08-14,올림픽공원,10531.0,10877.0
1184,2016-08-15,디지털미디어시티,7183.0,7707.0
1185,2016-08-15,올림픽공원,2838.0,2796.0
1186,2016-08-16,디지털미디어시티,16406.0,18240.0
1187,2016-08-16,올림픽공원,5747.0,5838.0
1188,2016-08-17,디지털미디어시티,16539.0,18346.0
1189,2016-08-17,올림픽공원,5696.0,5364.0
1190,2016-08-18,디지털미디어시티,16662.0,18698.0
1191,2016-08-18,올림픽공원,5619.0,5070.0
1192,2016-08-19,디지털미디어시티,17546.0,18895.0
1193,2016-08-19,올림픽공원,7713.0,7470.0
1194,2016-08-20,디지털미디어시티,11406.0,11398.0
1195,2016-08-20,올림픽공원,14399.0,14738.0
1196,2016-08-21,디지털미디어시티,7561.0,8025.0
1197,2016-08-21,올림픽공원,9801.0,10040.0
1198,2016-08-22,디지털미디어시티,16836.0,18505.0
1199,2016-08-22,올림픽공원,5372.0,5021.0
1200,2016-08-23,디지털미디어시티,16742.0,18871.0
1201,2016-08-23,올림픽공원,5749.0,5579.0
1202,2016-08-24,디지털미디어시티,16942.0,19050.0
1203,2016-08-24,올림픽공원,5967.0,5625.0
1204,2016-08-25,디지털미디어시티,16809.0,19139.0
1205,2016-08-25,올림픽공원,6025.0,5421.0
1206,2016-08-26,디지털미디어시티,17808.0,19499.0
1207,2016-08-26,올림픽공원,6417.0,5780.0
1208,2016-08-27,디지털미디어시티,11187.0,11189.0
1209,2016-08-27,올림픽공원,6867.0,6618.0
1210,2016-08-28,디지털미디어시티,7895.0,8366.0
1211,2016-08-28,올림픽공원,3338.0,3274.0
1212,2016-08-29,디지털미디어시티,17371.0,19174.0
1213,2016-08-29,올림픽공원,5756.0,5502.0
1214,2016-08-30,디지털미디어시티,17361.0,19439.0
1215,2016-08-30,올림픽공원,6104.0,5677.0
1216,2016-08-31,디지털미디어시티,17095.0,18783.0
1217,2016-08-31,올림픽공원,5599.0,5125.0
1218,2016-09-01,디지털미디어시티,18371.0,20049.0
1219,2016-09-01,올림픽공원,6328.0,5888.0
1220,2016-09-02,디지털미디어시티,18176.0,19824.0
1221,2016-09-02,올림픽공원,13183.0,14923.0
1222,2016-09-03,디지털미디어시티,11534.0,13273.0
1223,2016-09-03,올림픽공원,13495.0,14556.0
1224,2016-09-04,디지털미디어시티,8066.0,11294.0
1225,2016-09-04,올림픽공원,11318.0,11695.0
1226,2016-09-05,디지털미디어시티,18048.0,19546.0
1227,2016-09-05,올림픽공원,6448.0,6207.0
1228,2016-09-06,디지털미디어시티,17803.0,19915.0
1229,2016-09-06,올림픽공원,7092.0,6902.0
1230,2016-09-07,디지털미디어시티,17922.0,19887.0
1231,2016-09-07,올림픽공원,6525.0,6257.0
1232,2016-09-08,디지털미디어시티,17808.0,19888.0
1233,2016-09-08,올림픽공원,6147.0,5824.0
1234,2016-09-09,디지털미디어시티,18603.0,20184.0
1235,2016-09-09,올림픽공원,6874.0,6328.0
1236,2016-09-10,디지털미디어시티,10629.0,10882.0
1237,2016-09-10,올림픽공원,12858.0,13591.0
1238,2016-09-11,디지털미디어시티,7483.0,7724.0
1239,2016-09-11,올림픽공원,9434.0,10152.0
1240,2016-09-12,디지털미디어시티,17195.0,18988.0
1241,2016-09-12,올림픽공원,6296.0,5984.0
1242,2016-09-13,디지털미디어시티,16197.0,17952.0
1243,2016-09-13,올림픽공원,6336.0,5811.0
1244,2016-09-14,디지털미디어시티,5909.0,5774.0
1245,2016-09-14,올림픽공원,2368.0,2166.0
1246,2016-09-15,디지털미디어시티,5520.0,5519.0
1247,2016-09-15,올림픽공원,1849.0,1896.0
1248,2016-09-16,디지털미디어시티,6299.0,6350.0
1249,2016-09-16,올림픽공원,3461.0,3977.0
1250,2016-09-17,디지털미디어시티,7638.0,7905.0
1251,2016-09-17,올림픽공원,4118.0,4372.0
1252,2016-09-18,디지털미디어시티,7298.0,7415.0
1253,2016-09-18,올림픽공원,4830.0,5285.0
1254,2016-09-19,디지털미디어시티,17669.0,19208.0
1255,2016-09-19,올림픽공원,6980.0,7029.0
1256,2016-09-20,디지털미디어시티,18074.0,20011.0
1257,2016-09-20,올림픽공원,12917.0,14216.0
1258,2016-09-21,디지털미디어시티,18165.0,19954.0
1259,2016-09-21,올림픽공원,7825.0,7732.0
1260,2016-09-22,디지털미디어시티,17978.0,20127.0
1261,2016-09-22,올림픽공원,7312.0,7243.0
1262,2016-09-23,디지털미디어시티,18952.0,20227.0
1263,2016-09-23,올림픽공원,10342.0,10338.0
1264,2016-09-24,디지털미디어시티,11841.0,12007.0
1265,2016-09-24,올림픽공원,11710.0,13021.0
1266,2016-09-25,디지털미디어시티,8209.0,8666.0
1267,2016-09-25,올림픽공원,9676.0,10562.0
1268,2016-09-26,디지털미디어시티,17917.0,19530.0
1269,2016-09-26,올림픽공원,7232.0,7324.0
1270,2016-09-27,디지털미디어시티,17347.0,19483.0
1271,2016-09-27,올림픽공원,6109.0,5658.0
1272,2016-09-28,디지털미디어시티,17641.0,19730.0
1273,2016-09-28,올림픽공원,6817.0,6594.0
1274,2016-09-29,디지털미디어시티,17600.0,19769.0
1275,2016-09-29,올림픽공원,7036.0,6792.0
1276,2016-09-30,디지털미디어시티,18344.0,19970.0
1277,2016-09-30,올림픽공원,7902.0,7593.0
1278,2016-10-01,디지털미디어시티,14554.0,15385.0
1279,2016-10-01,올림픽공원,7864.0,8854.0
1280,2016-10-02,디지털미디어시티,9700.0,10515.0
1281,2016-10-02,올림픽공원,2870.0,2721.0
1282,2016-10-03,디지털미디어시티,8403.0,8731.0
1283,2016-10-03,올림픽공원,6512.0,7474.0
1284,2016-10-04,디지털미디어시티,18007.0,20052.0
1285,2016-10-04,올림픽공원,6941.0,6899.0
1286,2016-10-05,디지털미디어시티,18047.0,20103.0
1287,2016-10-05,올림픽공원,7286.0,7037.0
1288,2016-10-06,디지털미디어시티,18211.0,20705.0
1289,2016-10-06,올림픽공원,6940.0,6766.0
1290,2016-10-07,디지털미디어시티,18711.0,20971.0
1291,2016-10-07,올림픽공원,8333.0,8196.0
1292,2016-10-08,디지털미디어시티,12920.0,16381.0
1293,2016-10-08,올림픽공원,11228.0,12319.0
1294,2016-10-09,디지털미디어시티,8631.0,9480.0
1295,2016-10-09,올림픽공원,5647.0,6343.0
1296,2016-10-10,디지털미디어시티,18095.0,20007.0
1297,2016-10-10,올림픽공원,7134.0,6857.0
1298,2016-10-11,디지털미디어시티,18262.0,20704.0
1299,2016-10-11,올림픽공원,7578.0,7437.0
1300,2016-10-12,디지털미디어시티,18138.0,20361.0
1301,2016-10-12,올림픽공원,7209.0,6955.0
1302,2016-10-13,디지털미디어시티,18178.0,20347.0
1303,2016-10-13,올림픽공원,6657.0,6366.0
1304,2016-10-14,디지털미디어시티,19027.0,20580.0
1305,2016-10-14,올림픽공원,7765.0,7565.0
1306,2016-10-15,디지털미디어시티,12937.0,13153.0
1307,2016-10-15,올림픽공원,6967.0,7098.0
1308,2016-10-16,디지털미디어시티,8167.0,8745.0
1309,2016-10-16,올림픽공원,3852.0,3979.0
1310,2016-10-17,디지털미디어시티,17986.0,19450.0
1311,2016-10-17,올림픽공원,6850.0,6639.0
1312,2016-10-18,디지털미디어시티,18110.0,20244.0
1313,2016-10-18,올림픽공원,7356.0,7156.0
1314,2016-10-19,디지털미디어시티,18253.0,20071.0
1315,2016-10-19,올림픽공원,6948.0,6496.0
1316,2016-10-20,디지털미디어시티,18086.0,20126.0
1317,2016-10-20,올림픽공원,7104.0,6770.0
1318,2016-10-21,디지털미디어시티,18641.0,20383.0
1319,2016-10-21,올림픽공원,7663.0,7221.0
1320,2016-10-22,디지털미디어시티,12171.0,12634.0
1321,2016-10-22,올림픽공원,11366.0,12740.0
1322,2016-10-23,디지털미디어시티,7728.0,8277.0
1323,2016-10-23,올림픽공원,9975.0,10227.0
1324,2016-10-24,디지털미디어시티,18058.0,19626.0
1325,2016-10-24,올림픽공원,6805.0,6814.0
1326,2016-10-25,디지털미디어시티,17807.0,19572.0
1327,2016-10-25,올림픽공원,7063.0,6866.0
1328,2016-10-26,디지털미디어시티,18265.0,20150.0
1329,2016-10-26,올림픽공원,8046.0,8070.0
1330,2016-10-27,디지털미디어시티,17946.0,19977.0
1331,2016-10-27,올림픽공원,7587.0,7174.0
1332,2016-10-28,디지털미디어시티,18537.0,20157.0
1333,2016-10-28,올림픽공원,7286.0,6590.0
1334,2016-10-29,디지털미디어시티,11578.0,12249.0
1335,2016-10-29,올림픽공원,5518.0,5618.0
1336,2016-10-30,디지털미디어시티,8016.0,8691.0
1337,2016-10-30,올림픽공원,3919.0,4027.0
1338,2016-10-31,디지털미디어시티,17700.0,19487.0
1339,2016-10-31,올림픽공원,6268.0,6025.0
1340,2016-11-01,디지털미디어시티,17538.0,19729.0
1341,2016-11-01,올림픽공원,7283.0,6872.0
1342,2016-11-02,디지털미디어시티,17724.0,19771.0
1343,2016-11-02,올림픽공원,6389.0,6138.0
1344,2016-11-03,디지털미디어시티,17711.0,19782.0
1345,2016-11-03,올림픽공원,7368.0,6670.0
1346,2016-11-04,디지털미디어시티,18430.0,20071.0
1347,2016-11-04,올림픽공원,6956.0,6419.0
1348,2016-11-05,디지털미디어시티,11470.0,12005.0
1349,2016-11-05,올림픽공원,5949.0,5754.0
1350,2016-11-06,디지털미디어시티,7919.0,8243.0
1351,2016-11-06,올림픽공원,5165.0,5492.0
1352,2016-11-07,디지털미디어시티,17765.0,19710.0
1353,2016-11-07,올림픽공원,6459.0,6130.0
1354,2016-11-08,디지털미디어시티,17753.0,19945.0
1355,2016-11-08,올림픽공원,6527.0,6196.0
1356,2016-11-09,디지털미디어시티,17647.0,19624.0
1357,2016-11-09,올림픽공원,6825.0,6537.0
1358,2016-11-10,디지털미디어시티,17683.0,19699.0
1359,2016-11-10,올림픽공원,6264.0,5942.0
1360,2016-11-11,디지털미디어시티,18757.0,20293.0
1361,2016-11-11,올림픽공원,6947.0,6445.0
1362,2016-11-12,디지털미디어시티,12928.0,13561.0
1363,2016-11-12,올림픽공원,8234.0,8165.0
1364,2016-11-13,디지털미디어시티,7611.0,7926.0
1365,2016-11-13,올림픽공원,3393.0,3555.0
1366,2016-11-14,디지털미디어시티,17482.0,19439.0
1367,2016-11-14,올림픽공원,6143.0,5911.0
1368,2016-11-15,디지털미디어시티,18456.0,20632.0
1369,2016-11-15,올림픽공원,6953.0,6449.0
1370,2016-11-16,디지털미디어시티,18065.0,20224.0
1371,2016-11-16,올림픽공원,6817.0,6614.0
1372,2016-11-17,디지털미디어시티,17779.0,19715.0
1373,2016-11-17,올림픽공원,7251.0,6952.0
1374,2016-11-18,디지털미디어시티,18406.0,19841.0
1375,2016-11-18,올림픽공원,8440.0,7993.0
1376,2016-11-19,디지털미디어시티,12136.0,12850.0
1377,2016-11-19,올림픽공원,7031.0,6730.0
1378,2016-11-20,디지털미디어시티,7975.0,8315.0
1379,2016-11-20,올림픽공원,4631.0,4622.0
1380,2016-11-21,디지털미디어시티,18007.0,19880.0
1381,2016-11-21,올림픽공원,6191.0,5878.0
1382,2016-11-22,디지털미디어시티,17991.0,20124.0
1383,2016-11-22,올림픽공원,6501.0,6084.0
1384,2016-11-23,디지털미디어시티,17633.0,19900.0
1385,2016-11-23,올림픽공원,6246.0,5979.0
1386,2016-11-24,디지털미디어시티,17595.0,19826.0
1387,2016-11-24,올림픽공원,7174.0,6507.0
1388,2016-11-25,디지털미디어시티,18721.0,20375.0
1389,2016-11-25,올림픽공원,6699.0,6118.0
1390,2016-11-26,디지털미디어시티,12237.0,13047.0
1391,2016-11-26,올림픽공원,6872.0,5718.0
1392,2016-11-27,디지털미디어시티,7603.0,8194.0
1393,2016-11-27,올림픽공원,3370.0,3197.0
1394,2016-11-28,디지털미디어시티,17476.0,19730.0
1395,2016-11-28,올림픽공원,9958.0,9502.0
1396,2016-11-29,디지털미디어시티,17986.0,19936.0
1397,2016-11-29,올림픽공원,6392.0,5889.0
1398,2016-11-30,디지털미디어시티,17813.0,19987.0
1399,2016-11-30,올림픽공원,6611.0,6313.0
1400,2016-12-01,디지털미디어시티,17497.0,19776.0
1401,2016-12-01,올림픽공원,6214.0,5874.0
1402,2016-12-02,디지털미디어시티,18578.0,20166.0
1403,2016-12-02,올림픽공원,7334.0,6677.0
1404,2016-12-03,디지털미디어시티,12451.0,12549.0
1405,2016-12-03,올림픽공원,7814.0,7545.0
1406,2016-12-04,디지털미디어시티,7783.0,8144.0
1407,2016-12-04,올림픽공원,5963.0,5865.0
1408,2016-12-05,디지털미디어시티,17846.0,19671.0
1409,2016-12-05,올림픽공원,6104.0,5934.0
1410,2016-12-06,디지털미디어시티,17825.0,19631.0
1411,2016-12-06,올림픽공원,7180.0,6876.0
1412,2016-12-07,디지털미디어시티,17987.0,19971.0
1413,2016-12-07,올림픽공원,6356.0,6161.0
1414,2016-12-08,디지털미디어시티,17774.0,19905.0
1415,2016-12-08,올림픽공원,6406.0,6079.0
1416,2016-12-09,디지털미디어시티,18700.0,20266.0
1417,2016-12-09,올림픽공원,6555.0,5951.0
1418,2016-12-10,디지털미디어시티,11933.0,12393.0
1419,2016-12-10,올림픽공원,6909.0,6494.0
1420,2016-12-11,디지털미디어시티,7556.0,8052.0
1421,2016-12-11,올림픽공원,5165.0,4953.0
1422,2016-12-12,디지털미디어시티,17718.0,19419.0
1423,2016-12-12,올림픽공원,6560.0,6319.0
1424,2016-12-13,디지털미디어시티,17831.0,20034.0
1425,2016-12-13,올림픽공원,7033.0,7049.0
1426,2016-12-14,디지털미디어시티,17677.0,19757.0
1427,2016-12-14,올림픽공원,6526.0,6179.0
1428,2016-12-15,디지털미디어시티,17070.0,19303.0
1429,2016-12-15,올림픽공원,5930.0,5672.0
1430,2016-12-16,디지털미디어시티,17583.0,19421.0
1431,2016-12-16,올림픽공원,7363.0,6826.0
1432,2016-12-17,디지털미디어시티,12322.0,12541.0
1433,2016-12-17,올림픽공원,6543.0,6455.0
1434,2016-12-18,디지털미디어시티,7784.0,8171.0
1435,2016-12-18,올림픽공원,4531.0,4771.0
1436,2016-12-19,디지털미디어시티,17165.0,18989.0
1437,2016-12-19,올림픽공원,5894.0,5643.0
1438,2016-12-20,디지털미디어시티,17574.0,19510.0
1439,2016-12-20,올림픽공원,6201.0,5795.0
1440,2016-12-21,디지털미디어시티,17458.0,20023.0
1441,2016-12-21,올림픽공원,6358.0,5797.0
1442,2016-12-22,디지털미디어시티,16652.0,18983.0
1443,2016-12-22,올림픽공원,5598.0,5145.0
1444,2016-12-23,디지털미디어시티,17962.0,19615.0
1445,2016-12-23,올림픽공원,8532.0,7998.0
1446,2016-12-24,디지털미디어시티,10334.0,10792.0
1447,2016-12-24,올림픽공원,6269.0,5845.0
1448,2016-12-25,디지털미디어시티,7179.0,7513.0
1449,2016-12-25,올림픽공원,4994.0,4938.0
1450,2016-12-26,디지털미디어시티,16683.0,18396.0
1451,2016-12-26,올림픽공원,5502.0,5115.0
1452,2016-12-27,디지털미디어시티,16878.0,18899.0
1453,2016-12-27,올림픽공원,6057.0,5500.0
1454,2016-12-28,디지털미디어시티,16387.0,18529.0
1455,2016-12-28,올림픽공원,5969.0,5403.0
1456,2016-12-29,디지털미디어시티,16623.0,18694.0
1457,2016-12-29,올림픽공원,5690.0,5243.0
1458,2016-12-30,디지털미디어시티,16075.0,17613.0
1459,2016-12-30,올림픽공원,7146.0,7031.0
1460,2016-12-31,디지털미디어시티,9463.0,9770.0
1461,2016-12-31,올림픽공원,3907.0,4700.0
1462,2017-01-01,디지털미디어시티,"5,901 ","6,437 "
1463,2017-01-01,올림픽공원,"2,304 ","2,336 "
1464,2017-01-02,디지털미디어시티,"16,003 ","17,936 "
1465,2017-01-02,올림픽공원,"4,943 ","4,832 "
1466,2017-01-03,디지털미디어시티,"16,630 ","18,487 "
1467,2017-01-03,올림픽공원,"6,180 ","6,162 "
1468,2017-01-04,디지털미디어시티,"16,917 ","18,636 "
1469,2017-01-04,올림픽공원,"5,537 ","5,395 "
1470,2017-01-05,디지털미디어시티,"16,709 ","18,601 "
1471,2017-01-05,올림픽공원,"7,189 ","6,990 "
1472,2017-01-06,디지털미디어시티,"17,633 ","19,190 "
1473,2017-01-06,올림픽공원,"5,610 ","5,282 "
1474,2017-01-07,디지털미디어시티,"10,945 ","11,553 "
1475,2017-01-07,올림픽공원,"5,777 ","5,656 "
1476,2017-01-08,디지털미디어시티,"7,507 ","7,897 "
1477,2017-01-08,올림픽공원,"2,689 ","2,661 "
1478,2017-01-09,디지털미디어시티,"16,797 ","18,689 "
1479,2017-01-09,올림픽공원,"5,572 ","5,301 "
1480,2017-01-10,디지털미디어시티,"16,798 ","18,667 "
1481,2017-01-10,올림픽공원,"5,751 ","5,183 "
1482,2017-01-11,디지털미디어시티,"16,421 ","18,388 "
1483,2017-01-11,올림픽공원,"5,540 ","5,086 "
1484,2017-01-12,디지털미디어시티,"16,852 ","19,201 "
1485,2017-01-12,올림픽공원,"5,430 ","5,112 "
1486,2017-01-13,디지털미디어시티,"17,077 ","18,925 "
1487,2017-01-13,올림픽공원,"5,511 ","5,030 "
1488,2017-01-14,디지털미디어시티,"9,812 ","10,429 "
1489,2017-01-14,올림픽공원,"3,528 ","3,190 "
1490,2017-01-15,디지털미디어시티,"6,834 ","7,247 "
1491,2017-01-15,올림픽공원,"2,462 ","2,449 "
1492,2017-01-16,디지털미디어시티,"16,540 ","18,317 "
1493,2017-01-16,올림픽공원,"5,122 ","4,859 "
1494,2017-01-17,디지털미디어시티,"17,053 ","18,991 "
1495,2017-01-17,올림픽공원,"5,359 ","4,965 "
1496,2017-01-18,디지털미디어시티,"16,846 ","19,197 "
1497,2017-01-18,올림픽공원,"5,616 ","5,123 "
1498,2017-01-19,디지털미디어시티,"17,076 ","19,337 "
1499,2017-01-19,올림픽공원,"5,382 ","5,138 "
1500,2017-01-20,디지털미디어시티,"18,805 ","20,913 "
1501,2017-01-20,올림픽공원,"6,478 ","5,755 "
1502,2017-01-21,디지털미디어시티,"10,301 ","11,043 "
1503,2017-01-21,올림픽공원,"7,570 ","7,383 "
1504,2017-01-22,디지털미디어시티,"7,129 ","7,679 "
1505,2017-01-22,올림픽공원,"6,859 ","6,885 "
1506,2017-01-23,디지털미디어시티,"16,253 ","18,378 "
1507,2017-01-23,올림픽공원,"5,086 ","4,833 "
1508,2017-01-24,디지털미디어시티,"16,694 ","18,812 "
1509,2017-01-24,올림픽공원,"5,843 ","5,337 "
1510,2017-01-25,디지털미디어시티,"17,075 ","19,259 "
1511,2017-01-25,올림픽공원,"5,493 ","4,934 "
1512,2017-01-26,디지털미디어시티,"15,796 ","17,322 "
1513,2017-01-26,올림픽공원,"5,107 ","4,571 "
1514,2017-01-27,디지털미디어시티,"5,685 ","5,838 "
1515,2017-01-27,올림픽공원,"1,685 ","1,585 "
1516,2017-01-28,디지털미디어시티,"5,376 ","5,370 "
1517,2017-01-28,올림픽공원,"1,275 ","1,252 "
1518,2017-01-29,디지털미디어시티,"5,736 ","5,908 "
1519,2017-01-29,올림픽공원,"1,936 ","1,793 "
1520,2017-01-30,디지털미디어시티,"6,780 ","7,170 "
1521,2017-01-30,올림픽공원,"2,537 ","2,603 "
1522,2017-01-31,디지털미디어시티,"15,426 ","17,111 "
1523,2017-01-31,올림픽공원,"5,017 ","4,928 "
1524,2017-02-01,디지털미디어시티,"16,534 ","18,657 "
1525,2017-02-01,올림픽공원,"5,592 ","5,246 "
1526,2017-02-02,디지털미디어시티,"16,793 ","18,833 "
1527,2017-02-02,올림픽공원,"5,647 ","5,491 "
1528,2017-02-03,디지털미디어시티,"17,530 ","19,359 "
1529,2017-02-03,올림픽공원,"6,302 ","5,830 "
1530,2017-02-04,디지털미디어시티,"10,280 ","10,794 "
1531,2017-02-04,올림픽공원,"4,509 ","4,257 "
1532,2017-02-05,디지털미디어시티,"6,962 ","7,497 "
1533,2017-02-05,올림픽공원,"2,947 ","2,867 "
1534,2017-02-06,디지털미디어시티,"16,916 ","18,995 "
1535,2017-02-06,올림픽공원,"5,747 ","5,576 "
1536,2017-02-07,디지털미디어시티,"17,127 ","19,218 "
1537,2017-02-07,올림픽공원,"5,722 ","5,424 "
1538,2017-02-08,디지털미디어시티,"17,001 ","19,214 "
1539,2017-02-08,올림픽공원,"5,671 ","5,283 "
1540,2017-02-09,디지털미디어시티,"16,695 ","19,044 "
1541,2017-02-09,올림픽공원,"5,508 ","5,293 "
1542,2017-02-10,디지털미디어시티,"16,843 ","18,529 "
1543,2017-02-10,올림픽공원,"5,500 ","4,974 "
1544,2017-02-11,디지털미디어시티,"10,730 ","11,494 "
1545,2017-02-11,올림픽공원,"5,848 ","5,556 "
1546,2017-02-12,디지털미디어시티,"7,098 ","7,628 "
1547,2017-02-12,올림픽공원,"4,606 ","4,611 "
1548,2017-02-13,디지털미디어시티,"16,745 ","18,575 "
1549,2017-02-13,올림픽공원,"3,999 ","4,007 "
1550,2017-02-14,디지털미디어시티,"17,219 ","19,277 "
1551,2017-02-14,올림픽공원,"6,014 ","5,658 "
1552,2017-02-15,디지털미디어시티,"16,937 ","19,174 "
1553,2017-02-15,올림픽공원,"6,714 ","6,549 "
1554,2017-02-16,디지털미디어시티,"16,869 ","18,852 "
1555,2017-02-16,올림픽공원,"5,476 ","5,560 "
1556,2017-02-17,디지털미디어시티,"17,060 ","18,729 "
1557,2017-02-17,올림픽공원,"8,982 ","9,020 "
1558,2017-02-18,디지털미디어시티,"10,914 ","11,546 "
1559,2017-02-18,올림픽공원,"8,136 ","7,486 "
1560,2017-02-19,디지털미디어시티,"7,361 ","8,006 "
1561,2017-02-19,올림픽공원,"7,427 ","6,739 "
1562,2017-02-20,디지털미디어시티,"16,435 ","18,460 "
1563,2017-02-20,올림픽공원,"5,464 ","5,405 "
1564,2017-02-21,디지털미디어시티,"17,202 ","19,442 "
1565,2017-02-21,올림픽공원,"7,542 ","6,995 "
1566,2017-02-22,디지털미디어시티,"16,885 ","18,856 "
1567,2017-02-22,올림픽공원,"8,005 ","8,227 "
1568,2017-02-23,디지털미디어시티,"16,796 ","18,802 "
1569,2017-02-23,올림픽공원,"6,279 ","5,889 "
1570,2017-02-24,디지털미디어시티,"17,535 ","19,267 "
1571,2017-02-24,올림픽공원,"8,381 ","8,076 "
1572,2017-02-25,디지털미디어시티,"11,570 ","12,530 "
1573,2017-02-25,올림픽공원,"7,491 ","7,135 "
1574,2017-02-26,디지털미디어시티,"7,590 ","7,971 "
1575,2017-02-26,올림픽공원,"5,698 ","5,517 "
1576,2017-02-27,디지털미디어시티,"16,791 ","18,530 "
1577,2017-02-27,올림픽공원,"6,582 ","6,364 "
1578,2017-02-28,디지털미디어시티,"17,350 ","19,305 "
1579,2017-02-28,올림픽공원,"6,275 ","6,062 "
1580,2017-03-01,디지털미디어시티,"8,465 ","9,302 "
1581,2017-03-01,올림픽공원,"3,496 ","3,389 "
1582,2017-03-02,디지털미디어시티,"17,112 ","19,328 "
1583,2017-03-02,올림픽공원,"6,584 ","6,212 "
1584,2017-03-03,디지털미디어시티,"17,775 ","19,569 "
1585,2017-03-03,올림픽공원,"6,406 ","7,370 "
1586,2017-03-04,디지털미디어시티,"10,941 ","11,651 "
1587,2017-03-04,올림픽공원,"7,674 ","8,019 "
1588,2017-03-05,디지털미디어시티,"7,705 ","8,207 "
1589,2017-03-05,올림픽공원,"7,136 ","6,061 "
1590,2017-03-06,디지털미디어시티,"17,558 ","19,444 "
1591,2017-03-06,올림픽공원,"6,238 ","6,134 "
1592,2017-03-07,디지털미디어시티,"17,613 ","19,732 "
1593,2017-03-07,올림픽공원,"6,263 ","5,989 "
1594,2017-03-08,디지털미디어시티,"17,474 ","19,622 "
1595,2017-03-08,올림픽공원,"6,471 ","6,116 "
1596,2017-03-09,디지털미디어시티,"17,416 ","19,711 "
1597,2017-03-09,올림픽공원,"6,474 ","6,133 "
1598,2017-03-10,디지털미디어시티,"18,175 ","20,339 "
1599,2017-03-10,올림픽공원,"6,724 ","6,107 "
1600,2017-03-11,디지털미디어시티,"11,071 ","12,018 "
1601,2017-03-11,올림픽공원,"6,042 ","5,911 "
1602,2017-03-12,디지털미디어시티,"7,417 ","8,015 "
1603,2017-03-12,올림픽공원,"2,898 ","3,000 "
1604,2017-03-13,디지털미디어시티,"17,613 ","19,265 "
1605,2017-03-13,올림픽공원,"6,519 ","6,372 "
1606,2017-03-14,디지털미디어시티,"17,549 ","19,745 "
1607,2017-03-14,올림픽공원,"6,573 ","6,282 "
1608,2017-03-15,디지털미디어시티,"17,718 ","19,823 "
1609,2017-03-15,올림픽공원,"6,936 ","6,607 "
1610,2017-03-16,디지털미디어시티,"17,437 ","19,669 "
1611,2017-03-16,올림픽공원,"6,630 ","6,389 "
1612,2017-03-17,디지털미디어시티,"17,957 ","19,894 "
1613,2017-03-17,올림픽공원,"6,963 ","6,318 "
