,날짜,구분,경기(행사)내용,관람인원(명),사용일수(일),시설명,강수량(mm),평균기온(℃),최저기온(℃),최고기온(℃),좌석수,좌석점유율,주말 여부,지역,인근_역,합계_승차,합계_하차,유동인구
245,2016-05-11,기타축구,FA컵-32강전 (vs대구FC),3539,1,상암월드컵주경기장,0.0,16.4,10.4,23.5,66704,5.31,N,마포구,디지털미디어시티,18639,20600,39239
246,2016-05-13,문화예술행사,올리비아 뉴튼존 내한공연,2433,2,KSPO DOME(체조경기장),0.5,18.6,12.7,25.4,15000,8.11,N,송파구,올림픽공원,9426,8852,18278
247,2016-05-18,체육행사,제12회 한국체육대학교총장배 전국태권도대회,1200,3,핸드볼경기장,0.0,22.3,13.5,29.5,6500,6.15,N,송파구,올림픽공원,7003,6756,13759
248,2016-05-21,체육행사,제5회 전국민참여 독도사랑배드민턴대회,1000,2,핸드볼경기장,0.0,24.1,17.8,30.4,6500,7.69,Y,송파구,올림픽공원,12881,13199,26080
249,2016-05-23,문화예술행사,제10회 서울재즈페스티벌(Seoul Jazz Festival) 2016,12000,8,KSPO DOME(체조경기장),0.0,23.3,18.3,29.4,15000,10.0,N,송파구,올림픽공원,6778,6659,13437
250,2016-05-24,기타축구,ACL 적응훈련(우라와),50,1,상암월드컵주경기장,38.5,16.8,15.4,21.8,66704,0.07,N,마포구,디지털미디어시티,18220,19993,38213
251,2016-05-24,대중공연,2016 레이첼 야마가타 내한공연,976,1,우리금융아트홀,38.5,16.8,15.4,21.8,1184,82.43,N,송파구,올림픽공원,7419,7185,14604
252,2016-05-24,문화예술행사,뮤즈 앤 재즈 라이브(Muse & Jazz Live) Vol.1,161,2,뮤즈라이브,38.5,16.8,15.4,21.8,237,33.97,N,송파구,올림픽공원,7419,7185,14604
253,2016-05-24,문화예술행사,제10회 서울재즈페스티벌(Seoul Jazz Festival) 2016,8000,7,핸드볼경기장,38.5,16.8,15.4,21.8,6500,17.58,N,송파구,올림픽공원,7419,7185,14604
254,2016-05-25,기타축구,ACL 16강전 (vs우라와 ),14173,1,상암월드컵주경기장,0.0,19.7,15.3,24.4,66704,21.25,N,마포구,디지털미디어시티,18627,20435,39062
255,2016-05-27,대중공연,2016 김경호 전국투어 콘서트 - 서울,1818,2,우리금융아트홀,0.0,20.9,14.8,27.1,1184,76.77,N,송파구,올림픽공원,10905,10801,21706
256,2016-05-27,문화예술행사,서울재즈페스티벌2016-팻 메시니 연습대관,15,1,뮤즈라이브,0.0,20.9,14.8,27.1,237,6.33,N,송파구,올림픽공원,10905,10801,21706
257,2016-05-29,K리그,K리그 클래식(vs전남),15851,1,상암월드컵주경기장,0.0,21.5,17.2,27.6,66704,23.76,Y,마포구,디지털미디어시티,8172,8654,16826
258,2016-05-29,대중공연,2016 B1A4 팬미팅,2548,1,올림픽홀,0.0,21.5,17.2,27.6,3000,84.93,Y,송파구,올림픽공원,11890,12421,24311
259,2016-06-01,체육행사,2016년 6월 핸드볼팀 훈련,392,18,핸드볼보조경기장,0.0,23.3,17.1,29.9,5003,0.44,N,송파구,올림픽공원,6994,6829,13823
260,2016-06-02,대중공연,가) 2016 롯데면세점 황치열 콘서트,1910,2,올림픽홀,0.0,23.2,17.2,29.1,3000,31.83,N,송파구,올림픽공원,7908,7449,15357
261,2016-06-04,일반행사,2016 드림콘서트,43712,7,상암월드컵주경기장,0.0,21.2,18.2,26.3,66704,65.53,Y,마포구,디지털미디어시티,11706,11621,23327
262,2016-06-04,문화예술행사,뷰티풀 민트 라이프 2016 보상공연 (가칭),4490,3,올림픽홀,0.0,21.2,18.2,26.3,3000,49.89,Y,송파구,올림픽공원,9991,10476,20467
263,2016-06-05,공공행사,제28회 강동구청장기 생활체육 배드민턴대회,700,1,핸드볼보조경기장,0.0,24.7,17.3,32.2,5003,13.99,Y,송파구,올림픽공원,6227,6443,12670
